class,text
C8,新农科背景下农林高校统计学课程思政教学改革探索与实践 农林高校/统计学/课程思政/教学改革 以华中农业大学统计学课程为例，剖析统计学课程教学内容、教学方式、教学考核中存在的思政功能弱化情况及成因。以教学过程最优化理论为指导，提出统计学课程思政教学改革的实现路径，从课程内容设计、教学模式探索和考核模式创新三方面探讨了统计学课程思政教学改革实践，并对统计学课程思政教学效果进行了总结与反思，以期为相关课程思政建设提供有益参考。
C8,统计学科技情报“知识图谱”教学工具的构建 新商科/知识图谱/统计学课程/个性化培养 “新商科”概念下，针对教学需求扩大学科与产业融合信息覆盖面积，帮助学生降低知识体系成本，是统计学课程建设面临的核心挑战之一。为了使学生在知识整理过程中体验主动选择带来的个性化理解，帮助学生发掘统计学理论在新经济环境应用层面上的机遇，本文提出了一种基于科技情报“知识图谱”的教学辅助系统构建方案。该系统“建模+应用”模块中采用了基于机器学习聚类算法的LIFCW模型解决了实体节点重要性过度放大的问题。基于科技情报的节点价值判断，更利于突出新兴行业高价值节点的位置，方便后续后台服务器有针对性地形成优化信息追踪方案，帮助专业人才更有效地跟踪与分析新兴行业领域主要特征数据，判断和掌握统计学理论的应用价值。
C8,中国省级城乡发展差距统计测度与演进——基于HDI的研究视角 省级城乡发展差距/人类发展指数/统计测度/动态分解 不断缩小城乡发展差距，推进城乡融合发展，是中国实现共同富裕的必然选择。基于人类发展指数（HDI）分别编制2000—2020年中国各地区的城乡HDI，以此测度城乡发展差距，并从区域差异、收敛性、结构分解等方面对测度结果及其变动特征进行分析。研究发现：中国各地区的城乡差距均在逐步改善，城乡发展差距较大的省份主要集中在西部地区；各地区城乡发展差距指数随着时间变化呈现出明显的收敛特征，且差距越大的地区其差距缩小速度相对越快，存在一定的追赶效应；2010年以来，城乡教育差距是导致中国城乡发展差距最为重要的因素，城乡收入差距则是改善中国城乡发展差距最为重要的驱动因素。未来要更加重视加快缩小各地区的城乡教育差距，持续缩小城乡收入差距。
C8,大数据视域下物流管理专业统计学教学模式探索 大数据/物流管理/统计学/教学改革 在数据融合、智能制造的背景下，物流管理专业人才需要具备扎实的数据分析能力以应对复杂多变的工程实践问题。文中基于大数据背景下物流管理专业的统计学课程教学现状，从课程设计、教学模式、差异化方法、多学科融合等多个方面探索了统计学课程教学改革策略，明确了兼顾理论和实践的双教学任务线，综合运用多元化多阶段的评价方法评估教学效果，旨在充分发挥统计学课程在物流管理专业建设中的作用，培养具有数据分析能力和思维的复合型物流管理人才。
C8,“统计软件”课程思政的学生满意度研究 统计软件/课程思政/满意度 课程思政是实现为党育人、为国育才的重要保证。为了掌握“统计软件”课程思政的实施效果，本文设计了“统计软件”课程思政学生满意度的调查问卷并收集数据资料，进行了课程思政满意度描述分析，重点进行了不同背景大学生的满意度差异性分析，得出了“统计软件”课堂教学中课程思政具有不同维度、不同背景大学生课程思政的实施效果有一定差异等结论。
C8,大数据背景下事业单位统计工作的问题与对策 大数据/事业单位/统计工作/问题对策 统计工作是促进事业单位发展的一个重要方面。统计信息的准确、及时、合理是统计工作的基础，是各级领导决策的先决条件。大数据技术的飞速发展，极大地促进了统计工作的进展，使统计工作更加专业化、科学化。但是新兴的技术和传统的工作机制之间存在矛盾。本文分析了大数据时代下事业单位统计工作所面临的机遇，并根据当前形势和现实问题，提出了相应的解决办法，以供参考。
C8,高职统计基础课程改革与实践——以统计工作的设计与实施为例 统计基础/BOPPPS教学模式/统计工作/教学策略 统计基础是高职会计类专业的基础课程，统计工作的设计与实施是统计基础课程的核心内容。该文以统计工作的设计与实施项目为例，整合教学内容，明确教学目标，精选教学策略，创新教学方法，从教学实施报告撰写的几个要素，对统计基础课程改革进行探讨，以提升教学质量，为培养会计类人才提供有效的途径。
C8,基于受访者驱动抽样的模型推断 受访者驱动抽样/社会网络/隐藏总体 受访者驱动抽样是一种用于研究隐藏总体的链接追踪抽样方法。文章将隐藏总体视为社会网络模型，假设总体就某一属性具有二水平值，提出了基于RDS关于总体比例的模型推断方法。统计模拟分析中提供了RDS的模拟抽样方法，数值分析表明模型推断方法具有稳健性。
C8,"“温差”是怎样炼成的 nan 经济增长6%、经济总量突破6万亿元！对这份2023年四川成绩单,一些老百姓并不买账：生意难做、钱也难挣、收入没上涨、就业难……微观个体感受到的温度追不上宏观数据的速度,宏观数据与微观感受存在“温差”。人们会习惯性地把这种温差归咎于统计数据,这不仅是一宗冤假错案,也是对统计学的误解。"
C8,社会福利的测度与比较——基于不平等厌恶系数的研究方法 社会福利水平/不平等厌恶系数/马太效应/“福利鸿沟” 基于不平等厌恶系数构建测度社会福利水平的新方法，利用2010—2020年五期CGSS数据测度优势不平等厌恶系数和劣势不平等厌恶系数，冗余分析结果显示测度方法有较好的效度。使用机器学习算法对区域和城乡福利水平特征进行探究，结果发现：虽然社会福利水平总体在提高，但是存在发展不平衡的情况；城镇居民福利水平相对于农村而言，存在更为严重的阶层固化效应，并且马太指数、马太系数呈现均值回归特征；东部地区与中西部地区存在“福利鸿沟”，两者的福利水平差异随时间推移逐步扩大。
C8,统计分析方法在烟草基层统计工作中的运用 统计分析方法/烟草基层统计/运用 通过对统计分析方法内涵和应用价值的阐述，认识统计分析方法在烟草基层统计工作中所起的重要作用。结合烟草基层统计工作，选取“控制图”“决策树”及“多元统计法”三种分析方法，并就方法运用提出了相关要求，确保统计分析方法在企业获取有效信息和制定相关决策时起到关键性作用。
C8,统计学学术型硕士研究生培养现状分析 统计学/学术型硕士/考核机制/就业指导 随着大数据时代的到来，统计学作为一门重要的交叉学科，将继续通过新发展来实现新的价值。通过对统计学专业硕士研究生进行问卷调查，考察统计学学术型硕士研究生对成绩考核机制、毕业论文要求以及就业方向三个方面的满意程度。结果表明，统计学学术型硕士研究生对于现阶段的考核机制比较满意；对于毕业论文要求，认为较严格；对于从事大数据相关工作十分感兴趣。文章基于对此调查结果，提出了针对性的建议。
